"","GSM944864.30","GSM944836.26","GSM944857.29","GSM944843.27","GSM944840.7","GSM944833.6","GSM944861.10","GSM944854.9","GSM944835.21","GSM944842.22","GSM944856.24","GSM944849.23","GSM944852.4","GSM944859.5","GSM944831.1","GSM944845.3","GSM944844.32","GSM944858.34","GSM944851.33","GSM944865.35","GSM944841.12","GSM944862.15","GSM944848.13","GSM944834.11"
"1419396_at",7.46838403471595,7.58548525919237,7.53198161609915,7.74922699892268,7.88493321774762,7.61771915815956,7.61027766832345,8.31744418072477,8.01973724955157,7.87385816797593,7.48621044117173,7.43444314613591,8.01571123166495,8.07891122447546,7.59049473685086,7.50291466024934,7.73789978624712,7.85095790430854,8.15675729442199,7.59030077202781,7.45941846982741,7.6389965292034,8.03344177513542,8.13674951289776
"1437301_a_at",9.06525017090217,9.01946414925258,8.85390361734222,8.57138925491626,7.71366561731192,8.9578511257225,9.4534124691275,8.20803147627144,7.94977612941004,7.66451594163395,9.16482653414177,9.19034688256824,8.04422053229345,8.01669923448226,8.98288930276,9.28892998950024,7.97350890252908,8.29647804872982,8.23570771193479,9.20370781814272,9.03376254176658,9.02844714814613,8.29336144038818,8.2369549684502
"1417207_at",6.28280410526146,6.12584104552965,6.3317809202667,5.36257651887061,5.5281828007276,6.35072550508858,6.23090465888714,5.65774759927023,5.7976055361038,5.62662001536884,6.10673832512813,6.08223138852695,5.25896124123111,5.82915913629767,5.99865059388735,6.03713046662806,5.44957887791036,5.60946766896861,5.2910823818575,6.05659162701549,6.20597440037537,6.1771333316436,5.60677123318398,5.312720299965
"1428299_at",7.65891969143793,7.52675379183917,7.54787019937109,7.51173584046403,7.03156702257974,7.27556742298039,7.71816183891634,7.24583001031142,6.88437371186844,6.79101840305361,7.48938930755481,7.53371375863705,6.86422536879964,6.91941301365675,7.35454706727249,7.2663945599939,7.22189391945287,6.87875466340346,7.19082934707079,7.52135432469342,7.53789055910869,7.34988433313367,7.04096206367314,6.71340646760741
"1417444_at",4.93538065359881,5.23348002983309,5.37177854260614,4.80822978218464,4.26268699941256,5.13255040586446,5.61456300452448,4.17602796567149,4.30607174844767,4.14386618592584,5.55486145861326,5.46636890847058,4.27414345222939,4.15830606623144,5.4159576627803,5.66088413566134,4.2192474137799,4.43067891138595,4.33285795744798,5.48928558105047,5.41552103817951,5.04387025716853,4.25907920060899,4.16228489190367
"1421802_at",5.66807279764476,5.4666863675778,5.95079604040378,6.08621694001848,5.27182838044951,5.5365544738758,5.50900639998467,5.02656996507773,5.49894024993072,5.41330948427002,5.67737392600596,6.01010952251415,5.18273002586812,5.31445839940275,6.56000773803943,5.56014162574155,5.19998082081962,5.30585552549366,4.78466895357636,5.92870514710772,5.79524988132453,5.68643222568832,4.45917703893946,4.99078053429277
"1422765_at",5.99985118367811,6.71880471421036,6.97427122396814,7.165402158849,7.50901622076009,6.5086507726576,6.27899455945026,6.77310421889966,7.09166786750379,7.64196144050093,6.89838865098783,5.48378457574284,6.83209204951375,6.90829487022107,6.7661319246662,6.89439652087608,7.32702418361464,7.40406064374312,7.01859237324036,6.59312679833356,6.25173337390336,6.2433718653484,6.8111869237044,6.36073224564545
"1416301_a_at",8.32059548326769,8.65701943573139,8.02055415993101,5.53822358872639,5.540364990421,7.2725131926603,8.74664607797661,5.6911350723897,5.42571983660184,5.25460634530441,7.98505922278922,8.18519860450644,5.19961021601446,5.92053912272253,7.81184840129912,8.12174395641907,5.81291138627174,5.67952464303305,5.60552152884582,8.71393224341622,8.25256395460451,8.14802961996696,5.85798679770758,5.33044265551706
"1448613_at",10.7750656024524,11.5683163290218,11.4598357891035,11.1739762351692,11.5249702559861,10.9541043351261,11.0805219981279,11.6479734422216,11.6277469235581,11.6909761769102,10.9326160561785,11.6581776489409,11.5596641581416,11.5292963176492,11.1582997877075,11.3330487591974,12.7156593294949,11.8555629861453,11.6810259815837,10.8371483207282,10.978506972124,10.8019427494494,11.6450831192675,11.3399092980483
"1423571_at",9.31331607901082,9.1538459031533,9.20280119445795,8.3722969941364,6.7931057612519,8.94024561262532,9.8830610372325,6.73512666503229,7.52924413326294,6.86888599447451,9.12009661506482,8.8539065502108,6.39385107654989,7.11316347496343,9.19623026437197,9.04707992372446,7.39623967599535,6.84726830516909,8.00123788568218,9.46908275792596,9.35648896083081,9.08803827342495,6.95188853784903,6.60279362560667
"1451024_at",9.50919371806063,9.40638133242612,9.3340663366864,9.05771922214844,8.3168041985907,9.17530477558932,9.72765946769253,9.10231776069143,8.49879937192281,8.51798251793793,9.38412609457482,9.3023289415225,8.60724403021656,8.71972604601656,9.32836480736585,9.26319751257232,8.15538750376824,8.65200728559857,8.89617631138449,9.52737052221787,9.36717486149074,9.18845321272284,8.25589738792666,8.76992821432237
"1437347_at",5.29592095953738,5.65327734488874,5.84449014724635,5.46544115655562,5.10176991091064,4.5833412887452,8.00410967867962,6.03135520885983,9.25123877143132,6.23564385336662,8.22143444829061,8.30310811920194,6.06268195811109,6.34279009763243,7.4449835823402,6.08714648441196,9.11411453999162,9.62990814328347,6.73219241285238,6.63970538941414,5.04989194127489,7.78906473320058,6.6714768069984,5.80360785501494
"1423212_at",7.9107680542762,7.75017899818257,7.71302663137562,7.4269375980437,6.97961213729347,7.59826969637895,7.78747086054713,7.09807762006458,6.83904633537437,7.17718003195945,7.8052468644348,7.63940573375955,7.04362740331442,7.27097437088274,7.66220618077234,7.70031243253533,6.81336434491991,6.84831430134617,7.43731326870332,7.71816183891634,7.84111299058862,7.69601914497691,6.95608066669912,7.0553730895003
"1436329_at",7.14762952016822,6.61937613024985,6.99163298295227,4.78898039429955,5.10606449654146,6.74410507927483,7.63535199965627,5.7252171361583,5.43599354045515,5.38532927704698,7.10148823273798,7.34504757767692,5.17441751496705,5.95445667277308,7.16058582575761,7.28611605784473,6.53160302970115,5.2991761760371,5.0777704692922,7.5613188353717,7.22423763610977,7.10038634516745,5.93154438616915,5.67138110170274
"1448175_at",6.82845762229737,6.69769136772602,6.82629564796293,8.08570125773118,7.19716862192011,7.05171173919948,6.62450642711619,8.58730288064151,8.24759194413246,7.68571418842152,6.78539395842526,7.37480426584388,7.88076501790143,7.73800781987349,6.93681911742863,6.87673753975414,8.36505638111583,7.8275080512682,7.33082763323863,6.85471658120601,6.82876829021289,6.5852732455102,7.92280165039875,7.66624314086234
"1424343_a_at",6.74749479325549,6.61876365978881,6.70986992414497,7.87644023236195,6.97353787789736,6.48404730322364,7.15774210751085,7.67108402890068,7.4122667793067,6.77330223571444,7.15772897348767,7.31106207012201,7.31686853551147,7.34395095568329,7.02365868165079,6.78420910111821,8.00742448034439,7.58518167644116,6.92803518259402,7.00832211683331,6.740446985445,6.63464999648678,7.42297062797452,7.36236173122711
"1449278_at",8.35476129163513,8.24274393471514,8.06367228263634,7.71606622576138,6.93576521570049,7.9237702749495,8.63821362145865,7.77701243662065,6.94715020627737,6.5284961891512,8.40098726577709,7.9936315516767,7.02605272058872,7.27344223965643,8.10419496375435,8.01221720878368,7.27255262332709,6.97335412901969,7.19581971986199,8.34743739253238,8.07582718557,8.03930751958752,6.96540232654646,7.19254125735192
"1416659_at",8.30935264583276,8.36140907501108,8.17088794860682,8.26924983609003,7.7405302285355,7.85074155826126,8.52321598621677,7.45602097184169,7.6102351986142,7.32757852593471,8.24895078568919,8.21601111286336,7.48472224953231,7.46866166677645,7.88959765771159,7.98363435939929,7.91083601384506,7.54539110195013,7.51717712384771,8.18747317103673,8.21375486302565,8.19082459246463,7.79112864503265,7.70501088441056
"1417927_at",8.3876890276899,8.38289802892175,8.01882672755019,8.19287344476982,7.74418916227003,8.04545279978666,8.5960935884776,7.57209159616533,7.63856444047232,7.49224983398494,8.09384386934204,8.31657031585996,7.48882381805306,7.73105966197468,8.00648974424335,8.28097772670398,7.78727684931047,7.7737639872383,7.63157176781733,8.25212556870873,8.20316083401617,8.11896779048523,7.76502164832665,7.73664842686095
"1450934_at",11.4958297205148,11.1884757151942,11.1355718324421,10.0481919362655,10.1587793810582,10.851984355588,11.4950695506205,10.5755798228658,10.2658140284248,9.662108140708,11.1889689586477,11.0438022975773,10.1139537503061,10.0267924973441,11.0114322389675,10.9393995647128,9.83676144925453,10.3194486883196,9.89980958353155,11.1891740782487,11.0840861175445,10.8180574891744,10.2520523454645,10.0982043052764
"1434976_x_at",9.46268472662461,10.1142729523273,10.045094151085,10.2039155854099,10.2495048025492,9.5829547456236,9.57242138169639,10.7913521329721,10.4343738436335,10.1708483117599,9.45181395522087,10.0338674511237,10.4095318876168,10.2465217298225,9.70366518814926,10.1408712614212,10.6449490122005,10.6798041439603,10.1146764520243,9.64147355254082,9.83616216388546,9.47667429798826,10.4314117702395,10.2846572893473
"1417540_at",9.36147409328981,9.43091373479925,9.47289214519507,9.04719172611298,8.57447102100681,9.05213781644223,9.88288999265474,9.16600273552734,8.69386393139747,8.01589075509456,9.49493660038224,9.36473614684247,8.68309697648343,8.58474188092696,9.3910171606958,9.38127643480258,8.7247316266347,8.52748216275949,8.70212940174287,9.58761718214749,9.40849865392586,9.32455055507048,8.72855336612697,8.54519071476081
"1448797_at",8.11808417804616,8.12728506985224,8.06844209940675,6.92563615087343,7.4392516918462,8.0083616353547,8.4096816796646,7.65423397973388,7.78673250798598,6.9023060870424,8.10606125886898,8.17695497996431,7.15586696084467,7.73047879552426,8.04409810546279,7.9269814932032,7.46135241598355,7.05844032950519,7.20855171420102,8.20943664519778,7.93915531454136,7.83150996230625,7.68520784327781,7.5064037480796
"1427162_a_at",9.7931475027931,9.91137302919778,9.75432544606057,9.44198302836728,8.67532492252315,9.63363730461124,10.1596604938039,9.13553322558411,8.79522243300652,8.46227650439644,9.81225943109093,9.73863026444924,8.57986626893161,8.72359299473855,9.59162685622218,9.78386450094085,8.87569220962599,8.62375868176666,8.93865894921395,9.86691001652262,9.756730024226,9.69748500767432,8.93213096089357,8.72094268887078
"1416486_at",8.14300959900881,8.22151011757754,8.17099173998209,8.30095778470302,7.53726845115173,7.95325827079389,8.46858986953682,7.71018386508403,7.78968174292931,7.14835870830219,7.92038406875885,8.31730482016353,7.88917439640177,7.70112258032592,7.96715421964116,8.03047405808639,7.97472237876519,7.50153536186563,7.85505016418308,8.25396298277786,8.14139746398354,8.16764366833435,7.72277266047512,7.68835907431691
"1416529_at",6.47367561866935,6.65051449586592,6.62325294907063,8.60792920478836,5.73303197906463,6.45497572346236,6.92187873927692,8.24103734921352,9.1570853106912,6.38668633276469,7.0529688721993,6.66720553694089,5.59995360249211,8.11197723959283,7.07582163191161,6.56960942013946,9.18196306614518,6.99715188619068,6.8957827227898,6.89240932775467,6.06156989448165,6.460827182877,8.84415297653733,6.80159307956825
"1451161_a_at",6.62081010260329,7.06888962426947,7.26142761215,6.49273032464454,7.84911670086551,7.33987091679828,8.19490948941311,8.33663674708367,9.42658587352091,6.68908421726086,8.02033908483473,8.53967379182107,8.34572020393915,8.55884564019437,7.99841174927002,7.15044650584825,9.09634551154251,9.93548569221883,7.16415275189635,7.6358399806914,6.9738679693899,7.73264799101643,8.62042644403926,8.20828755917557
"1424800_at",5.21392664631844,5.74032407783939,5.71691072881255,7.25559433424366,6.19943334290397,5.57388723261659,5.53423074984191,6.31114469155549,6.19021582062275,6.27534001245114,5.66709099782517,5.31245166247728,6.23137332210528,5.54695603447349,5.80456831464577,5.83007235142378,6.44317882212387,6.17961563773557,5.90750424588498,5.22110590117698,5.21281140815539,5.49550925379604,6.34857769719396,6.04793293217696
"1420965_a_at",7.94341837585552,7.84525931766438,8.23843645627299,7.26128696963378,7.44009451367231,8.20646408451361,8.32301650472361,6.96451885829196,7.29405565330204,7.41739745713406,8.19936732543051,7.91850763068022,6.8182848900016,7.05324771483015,8.67744878557742,8.58217234273038,7.37691827669865,7.15384759359872,7.62257049386535,8.50112396992913,8.62375691319364,8.071166908372,7.09526518965109,7.17539947149498
"1417951_at",7.47026229134279,7.38199227783409,7.46882328745875,6.84338908471768,7.88951574617319,7.44012575116957,7.53225854261848,7.03658086145723,7.6557578764527,6.21190413424827,7.14446525620937,7.87126433111554,7.17556720604113,7.50126507878795,7.23311080274533,7.4700704921448,6.30430249245933,7.03783431371499,6.56586379115567,7.4543599601996,7.47440083375537,7.70248361210966,7.04360189184808,7.62607964797836
"1435172_at",8.01261245918754,8.10264618214531,7.69783786059669,6.77804965998049,7.7257840304884,8.0297017108451,7.56014745328528,7.30898366356429,6.31882525653721,7.04123634465069,7.67369622289028,7.88379536805207,7.33676692261019,7.21024472337339,7.7826173365876,7.76683894871102,5.91414977133088,6.84898805639602,6.83623229023157,7.37818649807313,7.82242781332522,7.85790399568549,7.81085832372575,7.53883802713487
"1435436_at",5.08638083181168,4.96764448269266,5.20156068742,6.20976377504716,5.31849736989459,5.10699187377098,5.62698558303014,4.87015706492852,6.00686920605132,6.58435021639503,5.29706561271765,6.74579531521841,5.30898230410672,5.27624697139522,5.23280458090846,5.35531203939,7.37394008415838,7.20282366971997,5.43065320459519,5.04187261507252,4.85628393425643,5.23237650690502,6.07876390560756,5.27871928006594
"1417338_at",8.4269602860972,7.28222728683272,8.12857439923629,7.49015839288036,9.806495926397,8.4792245148764,7.22433986668613,7.15469159572678,9.52636310937113,9.6527059696369,8.71821901043038,7.74099212560596,9.32599342219456,9.284805724294,8.92743771558831,7.50755994491906,8.17786936569923,9.03237268188917,8.87660648620114,8.80848795413593,8.83125531665139,8.18813199002537,8.91160431731039,9.33554854606462
"1419099_x_at",5.72028174924155,5.53356816092726,6.15135743548843,6.01145969357762,6.7623557603465,6.02356497327653,4.73716305803251,6.19837263153349,6.29396223227018,6.7719008358665,5.95298909696077,5.4771658079475,6.44631693615347,6.26595464244929,5.81084922831658,5.121080088297,6.91924753274887,6.04334607028107,6.21614711786876,5.41029136213598,5.65434903692152,5.20593173345458,6.09848403024372,6.00350768997542
"1418850_at",9.49066475497341,9.40905498469408,9.16081313542786,9.06751247813858,8.16099941962031,9.16568371005387,9.77450050101337,8.85361229216085,8.3490913515079,8.2024235474492,9.54330365274676,9.30161079697994,8.18804648711141,8.39174006275615,9.30386438567488,9.43721202763505,8.23307305363356,8.12742946642179,8.82604072715671,9.42190891141489,9.42207774077559,9.14490384147624,8.36751442691208,8.24290613451818
"1418051_at",4.01612765079162,4.13904954593884,3.93374693112873,3.74555823078796,3.55371549845102,3.85075925173034,4.24650610700723,3.65952005073175,3.55629270546141,3.76193765816235,4.24720600585201,3.71839590061073,3.69783740530802,3.58228218954401,4.20569523436986,4.25759552334435,3.52755057844004,3.94900200299243,3.73625323605067,3.83852512643475,4.21995130035707,4.04515244799585,3.5718528963587,3.22743105383331
"1422438_at",8.65681789571844,8.4526892836042,8.29424315002335,6.23882631006075,6.41697163667393,8.23645709001757,8.91585648288067,6.41590628113909,6.80910744329371,6.44067235651069,8.35506141629898,8.82570078007176,6.21813213259469,6.77065291010275,8.39259856657568,8.32374911879402,6.42496643471732,6.86448963034638,7.01934240690822,8.78457165066599,8.45886671153149,8.45637751096379,6.53118660954438,6.54307544432566
"1448499_a_at",5.40351740128479,5.34285748659555,5.41418685423525,5.34457183860588,5.93256287370335,5.50082546314856,5.86280572463923,5.32198448426151,6.11601137319289,6.45248516267266,5.39015924020973,7.45351075630872,5.89337680696121,5.30155081298758,5.18206883856038,5.35227576725255,5.78593396358019,7.22213450372501,5.81606818199981,5.70831795395197,5.62015830528116,5.68925641601862,6.91323854654134,5.76217112016842
"1422823_at",5.10992080730767,4.95725578185063,5.02342448157516,6.38901279563994,4.46335446548743,5.03796801691383,5.24889189493526,5.43245156422581,6.10202560288898,4.77323604002559,5.24250232439555,5.44142406218429,5.07252889008478,5.88632094245372,5.09126353311798,4.98775348580621,7.3818670382201,5.9120703265238,5.64308124503631,5.23414336761633,4.73552640038059,5.05661866356238,5.65249865772411,5.06720853614659
"1417328_at",6.10103371802184,6.02923058024476,6.29150262914936,5.95051139442225,5.83772445130388,5.86203710338063,6.39693339263126,5.64279902975509,5.48919633747448,5.28600670063647,6.20548203849495,6.27131970139889,5.55997549262352,5.65133448877547,6.26317050241539,6.45096561823093,5.95354758488601,5.97953002234881,5.85826163207478,6.27201080718449,6.25907102737142,6.28713884794016,5.82193692689703,5.78493406861587
"1430536_a_at",8.22547828666397,8.05753268611238,8.08427804505559,8.61016837635116,7.89379728870818,7.90034346164378,8.39537914731951,7.59499536477656,7.78960999837313,6.95957470713046,7.89253908454444,8.23256085367345,7.6077922503011,7.51759236835774,7.80792277586695,7.97277410343894,8.18112387587475,7.80393190516305,7.52153541628178,8.23010333397876,8.14749153595758,7.81084188564452,7.87669602028042,7.52150232831472
"1416913_at",3.7660426879598,3.61112393498442,4.0499678544142,3.23002042899773,4.18458430500894,3.75676131663192,4.81051050842562,3.52187650926213,4.39809377247419,4.61327015801074,3.96883445925199,7.28159649906535,4.22385318427439,3.77731079936846,3.48993340313732,3.74587268359751,5.23124801260517,5.2681636176548,4.03955109797324,4.54266728430093,3.91743920704069,3.75332217626186,5.82218214763148,4.06658501495453
"1438488_at",5.58087406822741,6.0532939331791,6.08549451634286,5.61739493570489,6.44618760959172,5.91680067897702,5.5687015777595,6.57162845417637,6.29131891071456,6.22521016686721,5.67421341359701,6.02746033533118,6.24568016747714,6.00502427836267,5.90587872414096,6.23817019972868,6.45882717895949,6.52086437216104,5.7445093479185,5.47864754506907,5.74395881961323,5.65070941704405,6.44039163488335,6.20467762035719
"1456319_at",7.04030387733133,7.69484910788638,7.14259826976365,7.91031782565048,7.20659779079931,7.80668598634348,7.40444907321153,7.87274307744156,7.44679292170633,7.98563673126404,7.45940460853928,7.02939536038308,7.7879917315298,7.47892157232248,7.03822877341626,7.05123270203629,8.16046619969749,7.10524509441082,7.72414435118734,6.92154172112611,7.89768954113496,7.89726179210766,7.36150910610616,7.70737591198392
"1452276_at",7.52908308875346,7.20006964477114,7.36357254174924,7.07929653786545,6.7145723976205,6.99770474204653,7.49668360930391,6.60765990394611,6.67148453598811,6.49790485778403,7.48139940044554,7.07158512236049,6.64594324118127,6.76931242607773,7.32147449631377,7.31708330236309,6.82806144920543,6.61575230672731,6.76684598483182,7.39046470579982,7.33005791472319,7.15965456646674,6.82296530061451,6.61826104521113
"1439777_at",6.34780674070595,6.29391122300759,6.43401723650955,5.29868412720977,5.83395996982846,5.9988455005475,6.39250855349688,6.21958301517072,6.19283267481126,5.57768204368646,6.45031804997333,6.0686278290169,6.08253959138755,5.61286356675289,6.39090932003422,6.3652753702787,5.25555104981697,5.88900770431977,5.58942657043986,6.62459239620977,6.270813285927,6.22356357504108,5.71779982905507,5.63464941492932
"1423401_at",5.63844864958223,5.61157636228029,5.52571444186385,6.34185351098003,6.3835799176432,5.64228748232687,5.64223205948457,6.89284842271994,6.45438085637169,6.06764657966318,5.58824668579784,5.77276692732649,6.58094045281045,6.18689678324013,5.73889468769936,5.82768534658935,6.17197519114387,6.43320131537422,6.14862321947025,5.51787822464489,5.93795729379865,5.63156395546645,6.24240281809174,6.48957722450042
"1450241_a_at",8.14540556211719,8.48509454445067,8.24026261522389,8.29049454257797,8.9186536758263,8.37671131925111,8.75241171502536,9.48514786341847,9.23366114328893,8.21261876723959,8.35268435232603,8.59915988611431,9.05205034057036,9.10634919251277,8.45732959122373,8.15832693750965,8.58926654389068,8.87311644020131,8.62200976572494,8.48454139318111,8.14012680329763,8.29680024114977,8.72450419459298,9.231291203862
"1417512_at",4.53625082867871,4.6449531081296,4.40738225314583,5.61334679037217,4.98888966852216,4.87657147815916,5.16660834849829,4.48310604662079,5.97198142928916,4.39403301705602,4.9384220612207,5.24716211446053,5.14295968614794,5.18891674327394,4.59496266381662,4.11945689626235,6.05725862969194,6.08722878101461,4.43759742303387,4.88548248688358,5.13548214016416,4.88848597655134,5.27508663618431,5.08345678219931
"1419406_a_at",8.253829191791,8.12420624357511,7.39731958374611,5.26690103374525,5.71820863510399,7.52434792792251,8.29153678404771,5.97421390701829,5.85719968550277,4.99800019563253,7.87760759263167,8.12149205236703,5.26471657567028,6.00259942227606,7.4949012289515,7.76464215233341,5.47837129945693,5.81199653067395,5.11926190930699,8.22633793661286,7.89716899399857,7.90164906928203,6.07902979245432,5.67604438363062
"1434920_a_at",10.2714718290746,10.0558868275573,10.1547227587025,8.02496486988049,9.29013292674478,10.0586391596386,10.6781627790949,8.85165948075429,9.16210045728844,7.9315396439154,10.2544586831627,10.317666230147,9.17039804503264,9.10551587857409,10.2707326571552,10.2720621892283,7.86203820210313,8.50199237872011,8.56267175060293,10.4274739186902,10.2436001287348,10.2083564758907,8.9635334397815,8.9551878973629
"1436884_x_at",9.58366790212822,9.29841585538035,9.23506633946305,9.37625681599697,8.44426863389764,9.09794385260018,9.83806117646341,8.6396383526374,8.35817525580716,8.03583376478426,9.53389827318251,9.13763750662024,8.2776589541872,8.3811751871344,9.27651405243812,9.32309127504139,8.35230456580863,8.38967556450695,8.48942396529933,9.5657270161425,9.31588106845877,9.37830136915342,8.41962450960794,8.34502977250894
"1417160_s_at",6.20874551476853,6.55423932082483,6.30317635671026,6.98902847836716,7.0279590014044,6.40171815836917,6.15479020556514,8.40663069555728,7.69189400366161,7.14070202475663,6.30940838528453,6.13458230961013,7.07550341081411,7.39894553821409,6.35656789736582,5.89266892370108,7.3504753597166,7.16846535677425,7.10692767865404,5.9273558293617,6.35667771880661,6.45847694541723,7.49504976659353,7.24454719456781
"1435203_at",8.21594087223021,8.41177126876006,8.33880546524997,7.72957652592144,6.81255176144347,8.22694672339142,8.81832214067526,7.03949833759864,7.19825318692165,7.11144004994952,8.43390806410095,8.13171466858632,6.88376884114048,7.08028791666929,8.43118586881807,8.48304229609647,7.88174861471083,7.41628061788111,8.0156869289232,8.51819851791416,8.25652823115888,8.28334212639965,6.77324774306283,7.19825318692165
"1417702_a_at",3.47768412876175,3.81625230667245,4.0286379084109,3.31716787925333,4.90488610739484,3.98800883944235,4.46172470387702,6.59565983410324,5.73564192693652,4.42647038634754,4.32819442408189,4.47639730140754,5.66859484930637,5.53080080033578,4.25608854205312,3.95414942894043,5.06078998053563,5.95873390295898,5.27231896038956,3.94988364537582,3.99902387929122,3.9827292555518,4.7348650749629,5.67844609606727
"1421561_at",5.1911878666358,5.16230203124335,5.17867016080716,5.75208215290657,5.69391400155667,5.58728757078665,5.1911878666358,5.16873239749691,5.59960737769384,5.78249513747207,5.69281656185895,5.52189734769191,5.78014479843268,5.79791744085906,5.56520817182576,5.43650292338381,5.72270121418687,5.56854170043608,5.8586334044376,5.55254416136396,5.5876015908804,5.22489233847035,5.82486210845506,5.66388829842161
"1428018_a_at",8.22016664135896,8.55491577825093,8.59571189793883,8.07207022744308,9.18728790077142,8.5191056110014,8.46834481150896,9.25639665827694,9.00829854721366,8.26972124705784,8.18081305009587,8.89661197086498,9.29659710453926,9.21350331216618,8.3463066895316,8.45903737909457,8.67879970241048,8.3239809011434,8.60803049971052,8.51455322170786,8.66425469091259,8.70283697535667,8.93098311983496,9.20563000819627
"1449023_a_at",8.65070773987033,8.45478184102241,8.46154951700372,7.88256666022758,7.82937922319661,8.33232087487831,8.80194183854904,8.48871945441634,8.09686700638866,7.56066105565186,8.43817069699834,8.6329705998659,7.79517286664389,8.0574366195063,8.41152709968599,8.40427541142642,7.76837736202218,7.75701241325407,8.05736145242489,8.5032532492256,8.49319639191797,8.36029621012097,8.01424068236248,7.9720970396763
"1416544_at",6.92962621878482,7.00548353863172,7.19914068462796,6.6289470225311,6.76803292842885,7.16804928090291,7.13694646767138,6.28573665719904,6.75623983376531,5.91486720088303,6.77228801811022,7.11893682638553,6.83388654883346,6.66659149642769,6.49816793844175,7.0013453396532,6.3653503093861,5.931893905768,6.38923762111004,6.83104866638728,7.2597685244768,7.07291480498324,6.88775742774085,6.89135794495757
"1416683_at",7.1622654778339,7.43344347561539,7.19051142494393,6.67200554962798,7.96716628185406,7.4966249670032,7.47733783850288,7.91996452981617,8.33395225949817,6.90841150616384,7.45082880355012,7.81369778826704,8.10856855788475,8.32604173623281,7.46737278086666,7.15305317258009,7.59567069430777,7.93076828346892,7.1855074714417,7.50183429532866,7.02157864540356,7.48369028808943,8.09280013742941,8.30692251878832
"1449305_at",6.14394339151967,6.95408384822705,7.03419965781983,8.74093759026019,8.04613265596136,6.9833839757906,7.47483383075158,8.78109351501261,9.40806330352327,8.01322595077198,6.85657525657815,8.23323167448863,8.99619189723012,8.41093695440537,6.96840687322381,6.77531806045964,10.3458462007432,9.97843178649053,8.36807913314058,6.74146324940715,6.41053194960566,7.10881430843891,8.91625367047589,8.39037775189314
"1418897_at",5.086150484673,5.11925699523989,5.11935567950158,5.06866877385397,6.15157969817454,5.41270649569429,6.63538229126417,5.01531907720098,6.46768619754001,7.64196144050093,5.19323518124626,8.77364849026449,6.33069429289502,5.43812761144447,5.1839773834562,5.02441885130707,7.24460343917548,8.81327122511916,5.41459341350194,5.77880617316483,4.99806181174099,5.12936419818095,8.39925238013516,6.22595968068203
"1437308_s_at",7.75090237605735,7.99286756952968,8.10169184387601,8.87432246956046,8.00719085309031,8.36465008475789,8.30429429449135,8.31776550122926,7.14435816631928,7.3728355235134,8.26407340371306,8.6010084105708,7.74042413876197,7.24843840025258,8.23443956660964,8.90158346342938,7.8087583684125,7.21111661236502,7.65868468379677,7.79784745957162,8.24500162804901,7.86941318088313,7.7985565786176,7.68816290111121
"1448931_at",6.66583261812006,6.82038350018602,6.89402243194855,5.81080551424107,6.02168839367493,6.66416061689307,7.20379834051381,5.84094774315647,6.30973483128896,5.60870644973479,6.79911975078614,6.36537554445331,5.67533694679609,5.75953424386369,7.00408003215428,7.15824742541939,5.50890668053723,5.58136290579992,5.90985755475731,7.23135446635488,6.9212472966125,6.64249329245088,6.18786003299781,6.03713855839202
"1449269_at",9.83481062644068,10.9596422491719,10.4699479492945,10.2151436661015,10.6974962869666,10.3784673173049,10.2952453039848,10.8435185858437,10.7393736255117,11.1075708003128,9.9429374754022,10.7727398548769,10.6468137792651,10.7591624831151,10.3907093200956,10.6398494818037,11.7399814578746,10.7760964537579,11.2037942893036,10.0051334026265,10.3809854055407,9.91374746042622,10.4795003705875,10.6730703831437
"1419321_at",5.61213316970783,5.84440316548679,5.52991608347168,6.42499099959285,6.17952027220229,5.88987979803555,6.11175444385121,6.30863097979936,6.70471505917685,6.57004188443513,6.13537165871081,6.75996456618629,6.646006403288,6.13271395226884,6.01466886085495,5.90357980057416,7.96691397868017,7.97102184297909,6.3426013101487,5.8497590535744,5.85717964231578,6.16557262746825,7.03344307950394,6.19173366443567
"1417412_at",6.88985504749666,6.70383037693432,6.49169956194851,6.30121524715133,6.2709519883272,6.8253298940423,7.13935124202301,6.269785160506,6.2353018967935,6.16259382122861,6.66397318946864,6.67570414078991,6.46626302974074,6.25957873317538,6.89717726769816,6.74562115487582,6.27201080718449,6.29602312460877,6.39906326899795,6.8306208926932,6.50428950613131,6.7032261255174,6.12824004494552,6.28874422023737
"1449581_at",6.52928400493545,6.45564068766393,6.5066007943691,5.64740236510378,5.84981283557824,6.30480505734488,6.42156427345545,5.78330955126867,6.06097567390829,6.15749629502015,6.34919041108044,6.42945761245277,5.99979007403017,5.81806674856451,6.54874947939346,6.23863005465502,5.40874873625007,5.96223698541023,5.88307083573907,6.83377842190119,6.31416967943099,6.43177457244901,6.01567789268166,6.07726791055132
"1434091_at",6.87522622682204,7.13234531729364,6.82470780398428,6.80687619101383,6.52514599455709,7.18055746330315,7.35320477276951,5.75281667512129,6.36102828435368,6.48918186186148,7.01812562377562,6.96201730852708,6.60837402017558,6.3738673889714,7.2025750969887,7.21757563120146,5.72250027331271,6.4635235515072,6.65393757220464,7.15264440770854,7.13770105123285,6.98454981713183,6.44697928868265,6.57722559606705
